Book,Chapter,Verse,Text
Mark,3,Title,The Man with a Withered Hand
Mark,3,Title,A Multitude at the Seaside
Mark,3,Title,Jesus Appoints the Twelve
Mark,3,Title,Jesus and Beelzebul
Mark,3,Title,The True Kindred of Jesus
Mark,3,1,"Again he entered the synagogue, and a man was there who had a withered hand. "
Mark,3,2,"They watched him to see whether he would cure him on the sabbath, so that they might accuse him. "
Mark,3,3,"And he said to the man who had the withered hand, “Come forward.” "
Mark,3,4,"Then he said to them, “Is it lawful to do good or to do harm on the sabbath, to save life or to kill?” But they were silent. "
Mark,3,5,"He looked around at them with anger; he was grieved at their hardness of heart and said to the man, “Stretch out your hand.” He stretched it out, and his hand was restored. "
Mark,3,6,"The Pharisees went out and immediately conspired with the Herodians against him, how to destroy him. "
Mark,3,7,"Jesus departed with his disciples to the sea, and a great multitude from Galilee followed him; "
Mark,3,8,"hearing all that he was doing, they came to him in great numbers from Judea, Jerusalem, Idumea, beyond the Jordan, and the region around Tyre and Sidon. "
Mark,3,9,"He told his disciples to have a boat ready for him because of the crowd, so that they would not crush him; "
Mark,3,10,"for he had cured many, so that all who had diseases pressed upon him to touch him. "
Mark,3,11,"Whenever the unclean spirits saw him, they fell down before him and shouted, “You are the Son of God!” "
Mark,3,12,But he sternly ordered them not to make him known. 
Mark,3,13,"He went up the mountain and called to him those whom he wanted, and they came to him. "
Mark,3,14,"And he appointed twelve, whom he also named apostles, to be with him, and to be sent out to proclaim the message, "
Mark,3,15,and to have authority to cast out demons. 
Mark,3,16,So he appointed the twelve: Simon (to whom he gave the name Peter); 
Mark,3,17,"James son of Zebedee and John the brother of James (to whom he gave the name Boanerges, that is, Sons of Thunder); "
Mark,3,18,"and Andrew, and Philip, and Bartholomew, and Matthew, and Thomas, and James son of Alphaeus, and Thaddaeus, and Simon the Cananaean, "
Mark,3,19,"and Judas Iscariot, who betrayed him. Then he went home; "
Mark,3,20,"and the crowd came together again, so that they could not even eat. "
Mark,3,21,"When his family heard it, they went out to restrain him, for people were saying, “He has gone out of his mind.” "
Mark,3,22,"And the scribes who came down from Jerusalem said, “He has Beelzebul, and by the ruler of the demons he casts out demons.” "
Mark,3,23,"And he called them to him, and spoke to them in parables, “How can Satan cast out Satan? "
Mark,3,24,"If a kingdom is divided against itself, that kingdom cannot stand. "
Mark,3,25,"And if a house is divided against itself, that house will not be able to stand. "
Mark,3,26,"And if Satan has risen up against himself and is divided, he cannot stand, but his end has come. "
Mark,3,27,But no one can enter a strong man’s house and plunder his property without first tying up the strong man; then indeed the house can be plundered. 
Mark,3,28,"“Truly I tell you, people will be forgiven for their sins and whatever blasphemies they utter; "
Mark,3,29,"but whoever blasphemes against the Holy Spirit can never have forgiveness, but is guilty of an eternal sin”— "
Mark,3,30,"for they had said, “He has an unclean spirit.” "
Mark,3,31,"Then his mother and his brothers came; and standing outside, they sent to him and called him. "
Mark,3,32,"A crowd was sitting around him; and they said to him, “Your mother and your brothers and sisters are outside, asking for you.” "
Mark,3,33,"And he replied, “Who are my mother and my brothers?” "
Mark,3,34,"And looking at those who sat around him, he said, “Here are my mother and my brothers! "
Matthew,3,35,Whoever does the will of God is my brother and sister and mother.” 
