Book,Chapter,Verse,Text
Matthew,4,Title,The Temptation of Jesus
Matthew,4,Title,Jesus Begins His Ministry in Galilee
Matthew,4,Title,Jesus Calls the First Disciples
Matthew,4,Title,Jesus Ministers to Crowds of People
Matthew,4,1,Then Jesus was led up by the Spirit into the wilderness to be tempted by the devil. 
Matthew,4,2,"He fasted forty days and forty nights, and afterwards he was famished. "
Matthew,4,3,"The tempter came and said to him, “If you are the Son of God, command these stones to become loaves of bread.” "
Matthew,4,4,"But he answered, “It is written, ‘One does not live by bread alone, but by every word that comes from the mouth of God.’” "
Matthew,4,5,"Then the devil took him to the holy city and placed him on the pinnacle of the temple, "
Matthew,4,6,"saying to him, “If you are the Son of God, throw yourself down; for it is written, ‘He will command his angels concerning you,’ and ‘On their hands they will bear you up, so that you will not dash your foot against a stone.’” "
Matthew,4,7,"Jesus said to him, “Again it is written, ‘Do not put the Lord your God to the test.’” "
Matthew,4,8,"Again, the devil took him to a very high mountain and showed him all the kingdoms of the world and their splendor; "
Matthew,4,9,"and he said to him, “All these I will give you, if you will fall down and worship me.” "
Matthew,4,10,"Jesus said to him, “Away with you, Satan! for it is written, ‘Worship the Lord your God, and serve only him.’” "
Matthew,4,11,"Then the devil left him, and suddenly angels came and waited on him. "
Matthew,4,12,"Now when Jesus heard that John had been arrested, he withdrew to Galilee. "
Matthew,4,13,"He left Nazareth and made his home in Capernaum by the sea, in the territory of Zebulun and Naphtali, "
Matthew,4,14,so that what had been spoken through the prophet Isaiah might be fulfilled: 
Matthew,4,15,"“Land of Zebulun, land of Naphtali, on the road by the sea, across the Jordan, Galilee of the Gentiles— "
Matthew,4,16,"the people who sat in darkness have seen a great light, and for those who sat in the region and shadow of death light has dawned.” "
Matthew,4,17,"From that time Jesus began to proclaim, “Repent, for the kingdom of heaven has come near.” "
Matthew,4,18,"As he walked by the Sea of Galilee, he saw two brothers, Simon, who is called Peter, and Andrew his brother, casting a net into the sea—for they were fishermen. "
Matthew,4,19,"And he said to them, “Follow me, and I will make you fish for people.” "
Matthew,4,20,Immediately they left their nets and followed him. 
Matthew,4,21,"As he went from there, he saw two other brothers, James son of Zebedee and his brother John, in the boat with their father Zebedee, mending their nets, and he called them. "
Matthew,4,22,"Immediately they left the boat and their father, and followed him. "
Matthew,4,23,"Jesus went throughout Galilee, teaching in their synagogues and proclaiming the good news of the kingdom and curing every disease and every sickness among the people. "
Matthew,4,24,"So his fame spread throughout all Syria, and they brought to him all the sick, those who were afflicted with various diseases and pains, demoniacs, epileptics, and paralytics, and he cured them. "
Matthew,4,25,"And great crowds followed him from Galilee, the Decapolis, Jerusalem, Judea, and from beyond the Jordan. "
