Book,Chapter,Verse,Text
Matthew,27,27,"Then the soldiers of the governor took Jesus into the governor’s headquarters, and they gathered the whole cohort around him. "
Matthew,27,28,"They stripped him and put a scarlet robe on him, "
Matthew,27,29,"and after twisting some thorns into a crown, they put it on his head. They put a reed in his right hand and knelt before him and mocked him, saying, “Hail, King of the Jews!” "
Matthew,27,30,"They spat on him, and took the reed and struck him on the head. "
Matthew,27,31,"After mocking him, they stripped him of the robe and put his own clothes on him. Then they led him away to crucify him. "
Matthew,27,32,"As they went out, they came upon a man from Cyrene named Simon; they compelled this man to carry his cross. "
Matthew,27,33,"And when they came to a place called Golgotha (which means Place of a Skull), "
Matthew,27,34,"they offered him wine to drink, mixed with gall; but when he tasted it, he would not drink it. "
Matthew,27,35,"And when they had crucified him, they divided his clothes among themselves by casting lots; "
Matthew,27,36,then they sat down there and kept watch over him. 
Matthew,27,37,"Over his head they put the charge against him, which read, “This is Jesus, the King of the Jews.” "
Matthew,27,38,"Then two bandits were crucified with him, one on his right and one on his left. "
Matthew,27,39,"Those who passed by derided him, shaking their heads "
Matthew,27,40,"and saying, “You who would destroy the temple and build it in three days, save yourself! If you are the Son of God, come down from the cross.” "
Matthew,27,41,"In the same way the chief priests also, along with the scribes and elders, were mocking him, saying, "
Matthew,27,42,"“He saved others; he cannot save himself. He is the King of Israel; let him come down from the cross now, and we will believe in him. "
Matthew,27,43,"He trusts in God; let God deliver him now, if he wants to; for he said, ‘I am God’s Son.’” "
Matthew,27,44,The bandits who were crucified with him also taunted him in the same way. 
Matthew,27,45,"From noon on, darkness came over the whole land until three in the afternoon. "
Matthew,27,46,"And about three o’clock Jesus cried with a loud voice, “Eli, Eli, lema sabachthani?” that is, “My God, my God, why have you forsaken me?” "
Matthew,27,47,"When some of the bystanders heard it, they said, “This man is calling for Elijah.” "
Matthew,27,48,"At once one of them ran and got a sponge, filled it with sour wine, put it on a stick, and gave it to him to drink. "
Matthew,27,49,"But the others said, “Wait, let us see whether Elijah will come to save him.” "
Matthew,27,50,Then Jesus cried again with a loud voice and breathed his last. 
Matthew,27,51,"At that moment the curtain of the temple was torn in two, from top to bottom. The earth shook, and the rocks were split. "
Matthew,27,52,"The tombs also were opened, and many bodies of the saints who had fallen asleep were raised. "
Matthew,27,53,After his resurrection they came out of the tombs and entered the holy city and appeared to many. 
Matthew,27,54,"Now when the centurion and those with him, who were keeping watch over Jesus, saw the earthquake and what took place, they were terrified and said, “Truly this man was God’s Son!” "
Matthew,27,55,"Many women were also there, looking on from a distance; they had followed Jesus from Galilee and had provided for him. "
Matthew,27,56,"Among them were Mary Magdalene, and Mary the mother of James and Joseph, and the mother of the sons of Zebedee. "
Matthew,27,57,"When it was evening, there came a rich man from Arimathea, named Joseph, who was also a disciple of Jesus. "
Matthew,27,58,He went to Pilate and asked for the body of Jesus; then Pilate ordered it to be given to him. 
Matthew,27,59,So Joseph took the body and wrapped it in a clean linen cloth 
Matthew,27,60,"and laid it in his own new tomb, which he had hewn in the rock. He then rolled a great stone to the door of the tomb and went away. "
Matthew,27,61,"Mary Magdalene and the other Mary were there, sitting opposite the tomb. "
Matthew,27,62,"The next day, that is, after the day of Preparation, the chief priests and the Pharisees gathered before Pilate "
Matthew,27,63,"and said, “Sir, we remember what that impostor said while he was still alive, ‘After three days I will rise again.’ "
Matthew,27,64,"Therefore command the tomb to be made secure until the third day; otherwise his disciples may go and steal him away, and tell the people, ‘He has been raised from the dead,’ and the last deception would be worse than the first.” "
Matthew,27,65,"Pilate said to them, “You have a guard of soldiers; go, make it as secure as you can.” "
Matthew,27,66,So they went with the guard and made the tomb secure by sealing the stone. 
