Book,Chapter,Verse,Text
Luke,11,Title,The Lord’s Prayer
Luke,11,Title,Perseverance in Prayer
Luke,11,Title,Jesus and Beelzebul
Luke,11,Title,The Return of the Unclean Spirit
Luke,11,Title,True Blessedness
Luke,11,Title,The Sign of Jonah
Luke,11,Title,The Light of the Body
Luke,11,Title,Jesus Denounces Pharisees and Lawyers
Luke,11,1,"He was praying in a certain place, and after he had finished, one of his disciples said to him, “Lord, teach us to pray, as John taught his disciples.” "
Luke,11,2,"He said to them, “When you pray, say: Father, hallowed be your name. Your kingdom come. "
Luke,11,3,Give us each day our daily bread. 
Luke,11,4,"And forgive us our sins, for we ourselves forgive everyone indebted to us. And do not bring us to the time of trial.” "
Luke,11,5,"And he said to them, “Suppose one of you has a friend, and you go to him at midnight and say to him, ‘Friend, lend me three loaves of bread; "
Luke,11,6,"for a friend of mine has arrived, and I have nothing to set before him.’ "
Luke,11,7,"And he answers from within, ‘Do not bother me; the door has already been locked, and my children are with me in bed; I cannot get up and give you anything.’ "
Luke,11,8,"I tell you, even though he will not get up and give him anything because he is his friend, at least because of his persistence he will get up and give him whatever he needs. "
Luke,11,9,"“So I say to you, Ask, and it will be given you; search, and you will find; knock, and the door will be opened for you. "
Luke,11,10,"For everyone who asks receives, and everyone who searches finds, and for everyone who knocks, the door will be opened. "
Luke,11,11,"Is there anyone among you who, if your child asks for a fish, will give a snake instead of a fish? "
Luke,11,12,"Or if the child asks for an egg, will give a scorpion? "
Luke,11,13,"If you then, who are evil, know how to give good gifts to your children, how much more will the heavenly Father give the Holy Spirit to those who ask him!” "
Luke,11,14,"Now he was casting out a demon that was mute; when the demon had gone out, the one who had been mute spoke, and the crowds were amazed. "
Luke,11,15,"But some of them said, “He casts out demons by Beelzebul, the ruler of the demons.” "
Luke,11,16,"Others, to test him, kept demanding from him a sign from heaven. "
Luke,11,17,"But he knew what they were thinking and said to them, “Every kingdom divided against itself becomes a desert, and house falls on house. "
Luke,11,18,"If Satan also is divided against himself, how will his kingdom stand? —for you say that I cast out the demons by Beelzebul. "
Luke,11,19,"Now if I cast out the demons by Beelzebul, by whom do your exorcists cast them out? Therefore they will be your judges. "
Luke,11,20,"But if it is by the finger of God that I cast out the demons, then the kingdom of God has come to you. "
Luke,11,21,"When a strong man, fully armed, guards his castle, his property is safe. "
Luke,11,22,"But when one stronger than he attacks him and overpowers him, he takes away his armor in which he trusted and divides his plunder. "
Luke,11,23,"Whoever is not with me is against me, and whoever does not gather with me scatters. "
Luke,11,24,"“When the unclean spirit has gone out of a person, it wanders through waterless regions looking for a resting place, but not finding any, it says, ‘I will return to my house from which I came.’ "
Luke,11,25,"When it comes, it finds it swept and put in order. "
Luke,11,26,"Then it goes and brings seven other spirits more evil than itself, and they enter and live there; and the last state of that person is worse than the first.” "
Luke,11,27,"While he was saying this, a woman in the crowd raised her voice and said to him, “Blessed is the womb that bore you and the breasts that nursed you!” "
Luke,11,28,"But he said, “Blessed rather are those who hear the word of God and obey it!” "
Luke,11,29,"When the crowds were increasing, he began to say, “This generation is an evil generation; it asks for a sign, but no sign will be given to it except the sign of Jonah. "
Luke,11,30,"For just as Jonah became a sign to the people of Nineveh, so the Son of Man will be to this generation. "
Luke,11,31,"The queen of the South will rise at the judgment with the people of this generation and condemn them, because she came from the ends of the earth to listen to the wisdom of Solomon, and see, something greater than Solomon is here! "
Luke,11,32,"The people of Nineveh will rise up at the judgment with this generation and condemn it, because they repented at the proclamation of Jonah, and see, something greater than Jonah is here! "
