Book,Chapter,Verse,Text
Luke,9,Title,The Mission of the Twelve
Luke,9,Title,Herod’s Perplexity
Luke,9,Title,Feeding the Five Thousand
Luke,9,Title,Peter’s Declaration about Jesus
Luke,9,Title,Jesus Foretells His Death and Resurrection
Luke,9,Title,The Transfiguration
Luke,9,Title,Jesus Heals a Boy with a Demon
Luke,9,Title,Jesus Again Foretells His Death
Luke,9,Title,True Greatness
Luke,9,Title,Another Exorcist
Luke,9,Title,A Samaritan Village Refuses to Receive Jesus
Luke,9,Title,Would-Be Followers of Jesus
Luke,9,1,"Then Jesus called the twelve together and gave them power and authority over all demons and to cure diseases, "
Luke,9,2,and he sent them out to proclaim the kingdom of God and to heal. 
Luke,9,3,"He said to them, “Take nothing for your journey, no staff, nor bag, nor bread, nor money—not even an extra tunic. "
Luke,9,4,"Whatever house you enter, stay there, and leave from there. "
Luke,9,5,"Wherever they do not welcome you, as you are leaving that town shake the dust off your feet as a testimony against them.” "
Luke,9,6,"They departed and went through the villages, bringing the good news and curing diseases everywhere. "
Luke,9,7,"Now Herod the ruler heard about all that had taken place, and he was perplexed, because it was said by some that John had been raised from the dead, "
Luke,9,8,"by some that Elijah had appeared, and by others that one of the ancient prophets had arisen. "
Luke,9,9,"Herod said, “John I beheaded; but who is this about whom I hear such things?” And he tried to see him. "
Luke,9,10,On their return the apostles told Jesus all they had done. He took them with him and withdrew privately to a city called Bethsaida. 
Luke,9,11,"When the crowds found out about it, they followed him; and he welcomed them, and spoke to them about the kingdom of God, and healed those who needed to be cured. "
Luke,9,12,"The day was drawing to a close, and the twelve came to him and said, “Send the crowd away, so that they may go into the surrounding villages and countryside, to lodge and get provisions; for we are here in a deserted place.” "
Luke,9,13,"But he said to them, “You give them something to eat.” They said, “We have no more than five loaves and two fish—unless we are to go and buy food for all these people.” "
Luke,9,14,"For there were about five thousand men. And he said to his disciples, “Make them sit down in groups of about fifty each.” "
Luke,9,15,They did so and made them all sit down. 
Luke,9,16,"And taking the five loaves and the two fish, he looked up to heaven, and blessed and broke them, and gave them to the disciples to set before the crowd. "
Luke,9,17,"And all ate and were filled. What was left over was gathered up, twelve baskets of broken pieces. "
Luke,9,18,"Once when Jesus was praying alone, with only the disciples near him, he asked them, “Who do the crowds say that I am?” "
Luke,9,19,"They answered, “John the Baptist; but others, Elijah; and still others, that one of the ancient prophets has arisen.” "
Luke,9,20,"He said to them, “But who do you say that I am?” Peter answered, “The Messiah of God.” "
Luke,9,21,"He sternly ordered and commanded them not to tell anyone, "
Luke,9,22,"saying, “The Son of Man must undergo great suffering, and be rejected by the elders, chief priests, and scribes, and be killed, and on the third day be raised.” "
Luke,9,23,"Then he said to them all, “If any want to become my followers, let them deny themselves and take up their cross daily and follow me. "
Luke,9,24,"For those who want to save their life will lose it, and those who lose their life for my sake will save it. "
Luke,9,25,"What does it profit them if they gain the whole world, but lose or forfeit themselves? "
Luke,9,26,"Those who are ashamed of me and of my words, of them the Son of Man will be ashamed when he comes in his glory and the glory of the Father and of the holy angels. "
Luke,9,27,"But truly I tell you, there are some standing here who will not taste death before they see the kingdom of God.” "
Luke,9,28,"Now about eight days after these sayings Jesus took with him Peter and John and James, and went up on the mountain to pray. "
Luke,9,29,"And while he was praying, the appearance of his face changed, and his clothes became dazzling white. "
Luke,9,30,"Suddenly they saw two men, Moses and Elijah, talking to him. "
Luke,9,31,"They appeared in glory and were speaking of his departure, which he was about to accomplish at Jerusalem. "
Luke,9,32,"Now Peter and his companions were weighed down with sleep; but since they had stayed awake, they saw his glory and the two men who stood with him. "
Luke,9,33,"Just as they were leaving him, Peter said to Jesus, “Master, it is good for us to be here; let us make three dwellings, one for you, one for Moses, and one for Elijah”—not knowing what he said. "
Luke,9,34,"While he was saying this, a cloud came and overshadowed them; and they were terrified as they entered the cloud. "
Luke,9,35,"Then from the cloud came a voice that said, “This is my Son, my Chosen; listen to him!” "
Luke,9,36,"When the voice had spoken, Jesus was found alone. And they kept silent and in those days told no one any of the things they had seen. "
Luke,9,37,"On the next day, when they had come down from the mountain, a great crowd met him. "
Luke,9,38,"Just then a man from the crowd shouted, “Teacher, I beg you to look at my son; he is my only child. "
Luke,9,39,"Suddenly a spirit seizes him, and all at once he shrieks. It convulses him until he foams at the mouth; it mauls him and will scarcely leave him. "
Luke,9,40,"I begged your disciples to cast it out, but they could not.” "
Luke,9,41,"Jesus answered, “You faithless and perverse generation, how much longer must I be with you and bear with you? Bring your son here.” "
Luke,9,42,"While he was coming, the demon dashed him to the ground in convulsions. But Jesus rebuked the unclean spirit, healed the boy, and gave him back to his father. "
Luke,9,43,"And all were astounded at the greatness of God. While everyone was amazed at all that he was doing, he said to his disciples, "
Luke,9,44,“Let these words sink into your ears: The Son of Man is going to be betrayed into human hands.” 
Luke,9,45,"But they did not understand this saying; its meaning was concealed from them, so that they could not perceive it. And they were afraid to ask him about this saying. "
Luke,9,46,An argument arose among them as to which one of them was the greatest. 
Luke,9,47,"But Jesus, aware of their inner thoughts, took a little child and put it by his side, "
Luke,9,48,"and said to them, “Whoever welcomes this child in my name welcomes me, and whoever welcomes me welcomes the one who sent me; for the least among all of you is the greatest.” "
Luke,9,49,"John answered, “Master, we saw someone casting out demons in your name, and we tried to stop him, because he does not follow with us.” "
Luke,9,50,"But Jesus said to him, “Do not stop him; for whoever is not against you is for you.” "
Luke,9,51,"When the days drew near for him to be taken up, he set his face to go to Jerusalem. "
Luke,9,52,And he sent messengers ahead of him. On their way they entered a village of the Samaritans to make ready for him; 
Luke,9,53,"but they did not receive him, because his face was set toward Jerusalem. "
