Book,Chapter,Verse,Text
Acts,13,Title,Barnabas and Saul Commissioned
Acts,13,Title,The Apostles Preach in Cyprus
Acts,13,Title,Paul and Barnabas in Antioch of Pisidia
Acts,13,1,"Now in the church at Antioch there were prophets and teachers: Barnabas, Simeon who was called Niger, Lucius of Cyrene, Manaen a member of the court of Herod the ruler, and Saul. "
Acts,13,2,"While they were worshiping the Lord and fasting, the Holy Spirit said, “Set apart for me Barnabas and Saul for the work to which I have called them.” "
Acts,13,3,Then after fasting and praying they laid their hands on them and sent them off. 
Acts,13,4,"So, being sent out by the Holy Spirit, they went down to Seleucia; and from there they sailed to Cyprus. "
Acts,13,5,"When they arrived at Salamis, they proclaimed the word of God in the synagogues of the Jews. And they had John also to assist them. "
Acts,13,6,"When they had gone through the whole island as far as Paphos, they met a certain magician, a Jewish false prophet, named Bar-Jesus. "
Acts,13,7,"He was with the proconsul, Sergius Paulus, an intelligent man, who summoned Barnabas and Saul and wanted to hear the word of God. "
Acts,13,8,But the magician Elymas (for that is the translation of his name) opposed them and tried to turn the proconsul away from the faith. 
Acts,13,9,"But Saul, also known as Paul, filled with the Holy Spirit, looked intently at him "
Acts,13,10,"and said, “You son of the devil, you enemy of all righteousness, full of all deceit and villainy, will you not stop making crooked the straight paths of the Lord? "
Acts,13,11,"And now listen—the hand of the Lord is against you, and you will be blind for a while, unable to see the sun.” Immediately mist and darkness came over him, and he went about groping for someone to lead him by the hand. "
Acts,13,12,"When the proconsul saw what had happened, he believed, for he was astonished at the teaching about the Lord. "
Acts,13,13,"Then Paul and his companions set sail from Paphos and came to Perga in Pamphylia. John, however, left them and returned to Jerusalem; "
Acts,13,14,but they went on from Perga and came to Antioch in Pisidia. And on the sabbath day they went into the synagogue and sat down. 
Acts,13,15,"After the reading of the law and the prophets, the officials of the synagogue sent them a message, saying, “Brothers, if you have any word of exhortation for the people, give it.” "
Acts,13,16,"So Paul stood up and with a gesture began to speak: “You Israelites, and others who fear God, listen. "
Acts,13,17,"The God of this people Israel chose our ancestors and made the people great during their stay in the land of Egypt, and with uplifted arm he led them out of it. "
Acts,13,18,For about forty years he put up with them in the wilderness. 
Acts,13,19,"After he had destroyed seven nations in the land of Canaan, he gave them their land as an inheritance "
Acts,13,20,for about four hundred fifty years. After that he gave them judges until the time of the prophet Samuel. 
Acts,13,21,"Then they asked for a king; and God gave them Saul son of Kish, a man of the tribe of Benjamin, who reigned for forty years. "
Acts,13,22,"When he had removed him, he made David their king. In his testimony about him he said, ‘I have found David, son of Jesse, to be a man after my heart, who will carry out all my wishes.’ "
Acts,13,23,"Of this man’s posterity God has brought to Israel a Savior, Jesus, as he promised; "
Acts,13,24,before his coming John had already proclaimed a baptism of repentance to all the people of Israel. 
Acts,13,25,"And as John was finishing his work, he said, ‘What do you suppose that I am? I am not he. No, but one is coming after me; I am not worthy to untie the thong of the sandals on his feet.’ "
Acts,13,26,"“My brothers, you descendants of Abraham’s family, and others who fear God, to us the message of this salvation has been sent. "
Acts,13,27,"Because the residents of Jerusalem and their leaders did not recognize him or understand the words of the prophets that are read every sabbath, they fulfilled those words by condemning him. "
Acts,13,28,"Even though they found no cause for a sentence of death, they asked Pilate to have him killed. "
Acts,13,29,"When they had carried out everything that was written about him, they took him down from the tree and laid him in a tomb. "
Acts,13,30,But God raised him from the dead; 
Acts,13,31,"and for many days he appeared to those who came up with him from Galilee to Jerusalem, and they are now his witnesses to the people. "
Acts,13,32,And we bring you the good news that what God promised to our ancestors 
Acts,13,33,"he has fulfilled for us, their children, by raising Jesus; as also it is written in the second psalm, ‘You are my Son; today I have begotten you.’ "
Acts,13,34,"As to his raising him from the dead, no more to return to corruption, he has spoken in this way, ‘I will give you the holy promises made to David.’ "
Acts,13,35,"Therefore he has also said in another psalm, ‘You will not let your Holy One experience corruption.’ "
Acts,13,36,"For David, after he had served the purpose of God in his own generation, died, was laid beside his ancestors, and experienced corruption; "
Acts,13,37,but he whom God raised up experienced no corruption. 
Acts,13,38,"Let it be known to you therefore, my brothers, that through this man forgiveness of sins is proclaimed to you; "
Acts,13,39,by this Jesus everyone who believes is set free from all those sins from which you could not be freed by the law of Moses. 
Acts,13,40,"Beware, therefore, that what the prophets said does not happen to you: "
Acts,13,41,"‘Look, you scoffers! Be amazed and perish, for in your days I am doing a work, a work that you will never believe, even if someone tells you.’” "
Acts,13,42,"As Paul and Barnabas were going out, the people urged them to speak about these things again the next sabbath. "
Acts,13,43,"When the meeting of the synagogue broke up, many Jews and devout converts to Judaism followed Paul and Barnabas, who spoke to them and urged them to continue in the grace of God. "
Acts,13,44,The next sabbath almost the whole city gathered to hear the word of the Lord. 
Acts,13,45,"But when the Jews saw the crowds, they were filled with jealousy; and blaspheming, they contradicted what was spoken by Paul. "
Acts,13,46,"Then both Paul and Barnabas spoke out boldly, saying, “It was necessary that the word of God should be spoken first to you. Since you reject it and judge yourselves to be unworthy of eternal life, we are now turning to the Gentiles. "
Acts,13,47,"For so the Lord has commanded us, saying, ‘I have set you to be a light for the Gentiles, so that you may bring salvation to the ends of the earth.’” "
Acts,13,48,"When the Gentiles heard this, they were glad and praised the word of the Lord; and as many as had been destined for eternal life became believers. "
Acts,13,49,Thus the word of the Lord spread throughout the region. 
Acts,13,50,"But the Jews incited the devout women of high standing and the leading men of the city, and stirred up persecution against Paul and Barnabas, and drove them out of their region. "
Acts,13,51,"So they shook the dust off their feet in protest against them, and went to Iconium. "
Acts,13,52,And the disciples were filled with joy and with the Holy Spirit. 
