Book,Chapter,Verse,Text
Acts,9,Title,The Conversion of Saul
Acts,9,Title,Saul Preaches in Damascus
Acts,9,Title,Saul Escapes from the Jews
Acts,9,Title,Saul in Jerusalem
Acts,9,Title,The Healing of Aeneas
Acts,9,Title,Peter in Lydda and Joppa
Acts,9,1,"Meanwhile Saul, still breathing threats and murder against the disciples of the Lord, went to the high priest "
Acts,9,2,"and asked him for letters to the synagogues at Damascus, so that if he found any who belonged to the Way, men or women, he might bring them bound to Jerusalem. "
Acts,9,3,"Now as he was going along and approaching Damascus, suddenly a light from heaven flashed around him. "
Acts,9,4,"He fell to the ground and heard a voice saying to him, “Saul, Saul, why do you persecute me?” "
Acts,9,5,"He asked, “Who are you, Lord?” The reply came, “I am Jesus, whom you are persecuting. "
Acts,9,6,"But get up and enter the city, and you will be told what you are to do.” "
Acts,9,7,The men who were traveling with him stood speechless because they heard the voice but saw no one. 
Acts,9,8,"Saul got up from the ground, and though his eyes were open, he could see nothing; so they led him by the hand and brought him into Damascus. "
Acts,9,9,"For three days he was without sight, and neither ate nor drank. "
Acts,9,10,"Now there was a disciple in Damascus named Ananias. The Lord said to him in a vision, “Ananias.” He answered, “Here I am, Lord.” "
Acts,9,11,"The Lord said to him, “Get up and go to the street called Straight, and at the house of Judas look for a man of Tarsus named Saul. At this moment he is praying, "
Acts,9,12,and he has seen in a vision a man named Ananias come in and lay his hands on him so that he might regain his sight.” 
Acts,9,13,"But Ananias answered, “Lord, I have heard from many about this man, how much evil he has done to your saints in Jerusalem; "
Acts,9,14,and here he has authority from the chief priests to bind all who invoke your name.” 
Acts,9,15,"But the Lord said to him, “Go, for he is an instrument whom I have chosen to bring my name before Gentiles and kings and before the people of Israel; "
Acts,9,16,I myself will show him how much he must suffer for the sake of my name.” 
Acts,9,17,"So Ananias went and entered the house. He laid his hands on Saul and said, “Brother Saul, the Lord Jesus, who appeared to you on your way here, has sent me so that you may regain your sight and be filled with the Holy Spirit.” "
Acts,9,18,"And immediately something like scales fell from his eyes, and his sight was restored. Then he got up and was baptized, "
Acts,9,19,"and after taking some food, he regained his strength. For several days he was with the disciples in Damascus, "
Acts,9,20,"and immediately he began to proclaim Jesus in the synagogues, saying, “He is the Son of God.” "
Acts,9,21,"All who heard him were amazed and said, “Is not this the man who made havoc in Jerusalem among those who invoked this name? And has he not come here for the purpose of bringing them bound before the chief priests?” "
Acts,9,22,Saul became increasingly more powerful and confounded the Jews who lived in Damascus by proving that Jesus was the Messiah. 
Acts,9,23,"After some time had passed, the Jews plotted to kill him, "
Acts,9,24,but their plot became known to Saul. They were watching the gates day and night so that they might kill him; 
Acts,9,25,"but his disciples took him by night and let him down through an opening in the wall, lowering him in a basket. "
Acts,9,26,"When he had come to Jerusalem, he attempted to join the disciples; and they were all afraid of him, for they did not believe that he was a disciple. "
Acts,9,27,"But Barnabas took him, brought him to the apostles, and described for them how on the road he had seen the Lord, who had spoken to him, and how in Damascus he had spoken boldly in the name of Jesus. "
Acts,9,28,"So he went in and out among them in Jerusalem, speaking boldly in the name of the Lord. "
Acts,9,29,He spoke and argued with the Hellenists; but they were attempting to kill him. 
Acts,9,30,"When the believers learned of it, they brought him down to Caesarea and sent him off to Tarsus. "
Acts,9,31,"Meanwhile the church throughout Judea, Galilee, and Samaria had peace and was built up. Living in the fear of the Lord and in the comfort of the Holy Spirit, it increased in numbers. "
Acts,9,32,"Now as Peter went here and there among all the believers, he came down also to the saints living in Lydda. "
Acts,9,33,"There he found a man named Aeneas, who had been bedridden for eight years, for he was paralyzed. "
Acts,9,34,"Peter said to him, “Aeneas, Jesus Christ heals you; get up and make your bed!” And immediately he got up. "
Acts,9,35,And all the residents of Lydda and Sharon saw him and turned to the Lord. 
Acts,9,36,"Now in Joppa there was a disciple whose name was Tabitha, which in Greek is Dorcas. She was devoted to good works and acts of charity. "
Acts,9,37,"At that time she became ill and died. When they had washed her, they laid her in a room upstairs. "
Acts,9,38,"Since Lydda was near Joppa, the disciples, who heard that Peter was there, sent two men to him with the request, “Please come to us without delay.” "
Acts,9,39,"So Peter got up and went with them; and when he arrived, they took him to the room upstairs. All the widows stood beside him, weeping and showing tunics and other clothing that Dorcas had made while she was with them. "
Acts,9,40,"Peter put all of them outside, and then he knelt down and prayed. He turned to the body and said, “Tabitha, get up.” Then she opened her eyes, and seeing Peter, she sat up. "
Acts,9,41,"He gave her his hand and helped her up. Then calling the saints and widows, he showed her to be alive. "
Acts,9,42,"This became known throughout Joppa, and many believed in the Lord. "
Acts,9,43,"Meanwhile he stayed in Joppa for some time with a certain Simon, a tanner. "
